UserID,Date,Day,WorkoutType,Duration_Minutes,Calories_Burned
U0208,30-05-2024,Thursday,Cycling,86,285
U0469,29-05-2024,Wednesday,Yoga,64,275
U0295,02-01-2024,Tuesday,Yoga,42,147
U0151,28-03-2024,Thursday,Running,85,431
U0495,06-04-2024,Saturday,HIIT,81,698
U0460,30-05-2024,Thursday,Running,81,359
U0347,28-06-2024,Friday,Cycling,60,430
U0128,14-03-2024,Thursday,Running,71,644
U0161,31-03-2024,Sunday,Cycling,54,599
U0121,02-03-2024,Saturday,Yoga,46,183
U0062,21-01-2024,Sunday,Walking,83,223
U0191,07-06-2024,Friday,Yoga,83,245
U0144,11-04-2024,Thursday,Cycling,36,519
U0258,29-03-2024,Friday,Strength,42,465
U0353,03-01-2024,Wednesday,Running,46,494
U0096,20-05-2024,Monday,Yoga,50,276
U0256,18-04-2024,Thursday,Cycling,73,440
U0093,26-05-2024,Sunday,Cycling,49,388
U0101,07-02-2024,Wednesday,Walking,39,134
U0458,10-06-2024,Monday,HIIT,88,478
U0440,25-05-2024,Saturday,Running,70,350
U0244,10-06-2024,Monday,Running,77,681
U0286,06-03-2024,Wednesday,Yoga,22,209
U0333,15-06-2024,Saturday,HIIT,42,694
U0250,24-04-2024,Wednesday,Running,68,614
U0328,27-03-2024,Wednesday,Strength,71,375
U0163,16-06-2024,Sunday,Yoga,54,221
U0383,30-05-2024,Thursday,HIIT,77,414
U0339,05-03-2024,Tuesday,Walking,30,116
U0480,01-05-2024,Wednesday,HIIT,26,403
U0317,09-02-2024,Friday,Running,69,458
U0068,14-05-2024,Tuesday,Cycling,23,589
U0240,18-05-2024,Saturday,Yoga,90,298
U0324,11-06-2024,Tuesday,HIIT,75,508
U0247,18-05-2024,Saturday,Cycling,31,407
U0156,03-01-2024,Wednesday,Running,86,688
U0005,25-06-2024,Tuesday,Strength,81,349
U0408,02-01-2024,Tuesday,HIIT,67,552
U0084,14-06-2024,Friday,Strength,68,416
U0265,05-06-2024,Wednesday,Walking,54,148
U0437,18-01-2024,Thursday,Cycling,37,306
U0140,28-06-2024,Friday,HIIT,82,375
U0012,17-02-2024,Saturday,Running,56,437
U0078,04-01-2024,Thursday,Strength,47,455
U0357,09-01-2024,Tuesday,Yoga,30,134
U0037,19-05-2024,Sunday,Strength,43,206
U0198,23-04-2024,Tuesday,Cycling,24,485
U0243,09-04-2024,Tuesday,Walking,59,240
U0267,01-02-2024,Thursday,Yoga,81,170
U0499,29-01-2024,Monday,Cycling,75,257
U0203,03-03-2024,Sunday,Running,25,597
U0128,10-02-2024,Saturday,Strength,31,230
U0331,09-02-2024,Friday,Walking,88,242
U0404,14-06-2024,Friday,Yoga,76,125
U0129,11-01-2024,Thursday,Strength,76,450
U0096,19-05-2024,Sunday,Yoga,61,190
U0272,09-02-2024,Friday,Strength,57,432
U0195,17-02-2024,Saturday,Running,66,697
U0338,17-05-2024,Friday,Strength,44,482
U0166,14-04-2024,Sunday,Walking,61,133
U0092,09-01-2024,Tuesday,Cycling,33,348
U0337,05-05-2024,Sunday,HIIT,52,356
U0336,05-05-2024,Sunday,Running,79,627
U0421,04-04-2024,Thursday,Walking,27,118
U0428,18-03-2024,Monday,Running,47,565
U0098,19-02-2024,Monday,HIIT,51,733
U0213,28-01-2024,Sunday,Walking,65,142
U0406,16-02-2024,Friday,HIIT,71,623
U0478,31-03-2024,Sunday,Yoga,90,225
U0312,02-03-2024,Saturday,HIIT,89,534
U0230,11-04-2024,Thursday,Running,24,445
U0004,17-03-2024,Sunday,Cycling,47,261
U0285,26-05-2024,Sunday,HIIT,39,429
U0136,03-04-2024,Wednesday,HIIT,51,642
U0292,25-02-2024,Sunday,Walking,29,247
U0420,25-01-2024,Thursday,HIIT,58,749
U0472,26-03-2024,Tuesday,Yoga,75,178
U0028,19-03-2024,Tuesday,HIIT,25,517
U0358,26-02-2024,Monday,Cycling,26,451
U0114,20-04-2024,Saturday,Yoga,70,206
U0382,13-01-2024,Saturday,HIIT,71,572
U0391,04-02-2024,Sunday,Strength,45,492
U0316,14-05-2024,Tuesday,Cycling,51,386
U0046,29-01-2024,Monday,Walking,72,188
U0305,16-06-2024,Sunday,Running,59,386
U0226,12-01-2024,Friday,Cycling,45,441
U0125,07-06-2024,Friday,Cycling,56,425
U0242,06-01-2024,Saturday,Yoga,46,174
U0385,07-03-2024,Thursday,HIIT,81,542
U0464,18-06-2024,Tuesday,HIIT,25,452
U0028,29-04-2024,Monday,Walking,21,192
U0443,28-01-2024,Sunday,Running,57,632
U0463,21-03-2024,Thursday,Strength,88,456
U0475,06-01-2024,Saturday,Running,51,571
U0010,29-03-2024,Friday,Walking,65,170
U0416,16-01-2024,Tuesday,Walking,52,138
U0175,10-04-2024,Wednesday,Walking,37,161
U0294,09-02-2024,Friday,Strength,59,477
U0335,05-02-2024,Monday,HIIT,89,702
U0466,04-02-2024,Sunday,Strength,38,362
U0273,31-01-2024,Wednesday,Cycling,60,265
U0227,12-06-2024,Wednesday,Walking,55,106
U0391,05-06-2024,Wednesday,HIIT,54,655
U0119,24-06-2024,Monday,Running,65,340
U0365,15-06-2024,Saturday,Yoga,43,241
U0116,09-01-2024,Tuesday,Strength,21,303
U0034,15-02-2024,Thursday,Strength,82,326
U0398,11-01-2024,Thursday,HIIT,68,654
U0269,13-06-2024,Thursday,Walking,24,110
U0450,03-03-2024,Sunday,HIIT,88,614
U0098,15-03-2024,Friday,Strength,70,285
U0314,14-01-2024,Sunday,Walking,86,228
U0058,16-02-2024,Friday,HIIT,89,580
U0092,26-04-2024,Friday,HIIT,45,704
U0368,01-02-2024,Thursday,Running,34,661
U0363,08-04-2024,Monday,Walking,85,111
U0394,13-02-2024,Tuesday,Yoga,39,165
U0159,24-04-2024,Wednesday,Yoga,43,171
U0007,27-04-2024,Saturday,Strength,83,452
U0302,17-06-2024,Monday,Strength,78,203
U0143,07-06-2024,Friday,Walking,46,189
U0019,07-02-2024,Wednesday,Running,58,469
U0083,21-06-2024,Friday,Yoga,42,212
U0166,04-04-2024,Thursday,Strength,28,233
U0069,01-02-2024,Thursday,Walking,55,153
U0314,15-01-2024,Monday,Running,87,344
U0133,14-05-2024,Tuesday,HIIT,65,616
U0253,16-02-2024,Friday,HIIT,49,410
U0239,09-06-2024,Sunday,Running,46,615
U0287,12-06-2024,Wednesday,Cycling,21,353
U0158,17-03-2024,Sunday,HIIT,90,524
U0371,25-05-2024,Saturday,HIIT,23,694
U0470,01-05-2024,Wednesday,Running,37,546
U0459,26-03-2024,Tuesday,Strength,72,353
U0285,17-05-2024,Friday,Running,46,595
U0144,08-01-2024,Monday,Yoga,68,162
U0096,01-06-2024,Saturday,Running,59,661
U0255,01-03-2024,Friday,Yoga,77,254
U0192,10-01-2024,Wednesday,Cycling,31,509
U0098,28-03-2024,Thursday,Strength,87,250
U0347,03-02-2024,Saturday,Cycling,24,448
U0478,12-01-2024,Friday,Walking,31,179
U0012,27-05-2024,Monday,Yoga,46,169
U0164,22-04-2024,Monday,Walking,35,103
U0491,08-06-2024,Saturday,HIIT,85,631
U0139,06-02-2024,Tuesday,Walking,56,186
U0277,23-04-2024,Tuesday,Running,36,314
U0028,23-01-2024,Tuesday,Strength,70,428
U0160,26-03-2024,Tuesday,Cycling,88,488
U0050,26-04-2024,Friday,Yoga,79,177
U0468,03-04-2024,Wednesday,Strength,43,366
U0016,17-01-2024,Wednesday,Strength,34,287
U0310,27-05-2024,Monday,Cycling,85,457
U0406,18-03-2024,Monday,HIIT,79,667
U0281,10-02-2024,Saturday,Strength,69,420
U0291,28-03-2024,Thursday,HIIT,50,728
U0429,04-05-2024,Saturday,Running,79,466
U0490,13-04-2024,Saturday,Running,33,650
U0047,25-02-2024,Sunday,Cycling,20,325
U0150,09-04-2024,Tuesday,HIIT,77,503
U0407,22-06-2024,Saturday,Yoga,75,142
U0207,02-02-2024,Friday,Yoga,27,133
U0421,01-04-2024,Monday,Running,56,315
U0365,07-04-2024,Sunday,Strength,68,288
U0097,22-05-2024,Wednesday,Strength,66,264
U0037,14-06-2024,Friday,Running,38,669
U0071,13-06-2024,Thursday,Strength,78,292
U0218,21-05-2024,Tuesday,Strength,69,417
U0296,07-05-2024,Tuesday,Walking,50,247
U0188,09-01-2024,Tuesday,Running,81,660
U0073,14-05-2024,Tuesday,Yoga,79,253
U0323,18-06-2024,Tuesday,Walking,29,113
U0463,28-03-2024,Thursday,HIIT,21,643
U0216,31-03-2024,Sunday,Yoga,57,297
U0134,16-01-2024,Tuesday,Walking,80,174
U0415,08-06-2024,Saturday,Running,56,548
U0130,03-02-2024,Saturday,HIIT,55,659
U0466,31-05-2024,Friday,Walking,39,160
U0249,16-02-2024,Friday,HIIT,24,778
U0386,15-04-2024,Monday,Strength,50,285
U0376,29-03-2024,Friday,Running,53,686
U0244,18-03-2024,Monday,Strength,88,399
U0075,15-05-2024,Wednesday,Strength,21,361
U0050,16-05-2024,Thursday,Walking,65,169
U0137,26-01-2024,Friday,Yoga,70,181
U0347,25-06-2024,Tuesday,Cycling,60,255
U0007,15-04-2024,Monday,Running,87,353
U0129,19-02-2024,Monday,Running,23,617
U0363,31-01-2024,Wednesday,Running,36,492
U0459,29-01-2024,Monday,Walking,43,216
U0473,11-03-2024,Monday,Strength,61,341
U0196,09-04-2024,Tuesday,Yoga,27,165
U0476,21-02-2024,Wednesday,HIIT,70,423
U0394,20-04-2024,Saturday,Cycling,33,382
U0293,05-03-2024,Tuesday,Strength,22,200
U0137,08-02-2024,Thursday,Walking,62,225
U0245,21-04-2024,Sunday,Strength,28,396
U0063,25-05-2024,Saturday,HIIT,65,378
U0188,16-05-2024,Thursday,Yoga,30,285
U0021,08-04-2024,Monday,Walking,44,121
U0454,10-06-2024,Monday,Strength,44,212
U0251,09-04-2024,Tuesday,Running,89,629
U0495,05-01-2024,Friday,Running,63,328
U0414,16-06-2024,Sunday,Walking,86,248
U0120,19-01-2024,Friday,Running,38,550
U0125,28-06-2024,Friday,Walking,36,124
U0234,05-06-2024,Wednesday,Cycling,28,308
U0219,27-03-2024,Wednesday,Walking,71,135
U0165,24-02-2024,Saturday,Running,42,471
U0087,27-06-2024,Thursday,Yoga,90,182
U0052,10-06-2024,Monday,HIIT,68,391
U0004,15-02-2024,Thursday,Running,56,513
U0328,10-03-2024,Sunday,HIIT,77,655
U0368,07-05-2024,Tuesday,HIIT,31,352
U0121,19-02-2024,Monday,Running,87,348
U0238,09-06-2024,Sunday,Walking,46,138
U0351,01-05-2024,Wednesday,Strength,42,227
U0146,23-02-2024,Friday,Strength,52,222
U0474,17-05-2024,Friday,Cycling,40,498
U0370,23-04-2024,Tuesday,HIIT,61,467
U0167,28-02-2024,Wednesday,Running,50,677
U0242,29-05-2024,Wednesday,Strength,26,432
U0192,04-02-2024,Sunday,Strength,44,303
U0017,26-06-2024,Wednesday,HIIT,27,584
U0088,28-03-2024,Thursday,Cycling,57,330
U0438,28-02-2024,Wednesday,Running,72,567
U0143,04-01-2024,Thursday,Walking,74,248
U0114,31-05-2024,Friday,Cycling,20,272
U0018,18-04-2024,Thursday,HIIT,70,473
U0286,04-01-2024,Thursday,Walking,72,123
U0009,02-05-2024,Thursday,Walking,59,216
U0238,05-02-2024,Monday,Walking,71,100
U0441,09-06-2024,Sunday,Running,69,653
U0386,10-03-2024,Sunday,Walking,89,185
U0377,15-01-2024,Monday,HIIT,66,588
U0188,03-04-2024,Wednesday,Cycling,28,354
U0059,15-06-2024,Saturday,Strength,46,380
U0349,18-04-2024,Thursday,Yoga,26,208
U0270,01-02-2024,Thursday,Strength,88,431
U0410,21-06-2024,Friday,Walking,28,145
U0148,20-01-2024,Saturday,Running,41,441
U0448,22-02-2024,Thursday,HIIT,22,417
U0178,17-04-2024,Wednesday,Strength,22,211
U0428,13-05-2024,Monday,Walking,62,235
U0432,20-05-2024,Monday,Strength,78,356
U0117,03-05-2024,Friday,Yoga,56,157
U0490,12-02-2024,Monday,HIIT,40,439
U0083,01-03-2024,Friday,Running,25,462
U0095,22-02-2024,Thursday,HIIT,24,540
U0277,11-02-2024,Sunday,HIIT,58,743
U0486,27-04-2024,Saturday,Yoga,39,249
U0243,15-03-2024,Friday,HIIT,38,724
U0461,11-01-2024,Thursday,Cycling,90,407
U0229,01-04-2024,Monday,Running,61,328
U0114,12-03-2024,Tuesday,Cycling,22,525
U0100,05-05-2024,Sunday,Yoga,85,212
U0190,08-04-2024,Monday,Yoga,21,209
U0045,25-02-2024,Sunday,Walking,76,208
U0374,16-04-2024,Tuesday,Cycling,31,356
U0172,17-01-2024,Wednesday,HIIT,68,562
U0285,28-04-2024,Sunday,Walking,37,225
U0022,18-03-2024,Monday,HIIT,58,363
U0079,08-03-2024,Friday,Yoga,80,290
U0252,25-06-2024,Tuesday,Walking,51,192
U0298,03-05-2024,Friday,HIIT,75,705
U0192,11-05-2024,Saturday,Walking,22,181
U0237,26-06-2024,Wednesday,Cycling,65,277
U0025,15-03-2024,Friday,Yoga,87,251
U0392,25-01-2024,Thursday,HIIT,41,488
U0050,16-05-2024,Thursday,HIIT,65,494
U0399,04-05-2024,Saturday,Strength,63,279
U0426,18-02-2024,Sunday,HIIT,87,563
U0470,20-01-2024,Saturday,Running,36,308
U0072,23-04-2024,Tuesday,HIIT,86,364
U0114,02-02-2024,Friday,Walking,38,133
U0041,18-04-2024,Thursday,Walking,34,150
U0056,09-01-2024,Tuesday,Walking,85,111
U0034,18-03-2024,Monday,Walking,21,151
U0095,20-06-2024,Thursday,Yoga,23,191
U0083,08-05-2024,Wednesday,Walking,50,248
U0391,04-01-2024,Thursday,HIIT,47,736
U0003,26-01-2024,Friday,Cycling,84,493
U0093,31-03-2024,Sunday,Strength,74,408
U0064,29-04-2024,Monday,Running,86,369
U0043,24-03-2024,Sunday,Strength,34,359
U0116,21-05-2024,Tuesday,Strength,57,443
U0092,04-01-2024,Thursday,Walking,82,121
U0062,06-02-2024,Tuesday,Strength,71,286
U0500,20-02-2024,Tuesday,Yoga,45,151
U0372,07-05-2024,Tuesday,Yoga,54,222
U0249,10-05-2024,Friday,Yoga,38,147
U0255,29-02-2024,Thursday,Walking,37,106
U0498,15-02-2024,Thursday,Strength,61,249
U0339,13-05-2024,Monday,Strength,79,454
U0134,18-05-2024,Saturday,Yoga,89,128
U0197,25-04-2024,Thursday,Yoga,68,129
U0338,18-03-2024,Monday,Walking,41,199
U0250,29-01-2024,Monday,HIIT,82,642
U0244,23-05-2024,Thursday,Cycling,84,450
U0316,22-06-2024,Saturday,Yoga,56,127
U0179,29-05-2024,Wednesday,Running,63,494
U0180,15-01-2024,Monday,Walking,51,121
U0467,25-06-2024,Tuesday,Running,59,358
U0020,27-04-2024,Saturday,Walking,74,220
U0302,06-01-2024,Saturday,Yoga,68,202
U0052,25-06-2024,Tuesday,Walking,46,176
U0187,21-04-2024,Sunday,Cycling,83,288
U0025,17-03-2024,Sunday,HIIT,71,398
U0140,18-01-2024,Thursday,HIIT,87,757
U0334,18-03-2024,Monday,HIIT,58,452
U0206,05-03-2024,Tuesday,HIIT,85,359
U0442,17-02-2024,Saturday,HIIT,83,676
U0415,06-06-2024,Thursday,Strength,27,436
U0078,24-06-2024,Monday,Yoga,75,136
U0137,14-03-2024,Thursday,Walking,40,129
U0077,19-02-2024,Monday,Running,51,458
U0332,10-01-2024,Wednesday,Cycling,40,319
U0338,20-05-2024,Monday,Cycling,25,498
U0161,03-06-2024,Monday,Yoga,28,291
U0121,29-01-2024,Monday,HIIT,84,746
U0129,07-05-2024,Tuesday,Running,50,607
U0378,09-04-2024,Tuesday,Walking,50,154
U0497,11-03-2024,Monday,Strength,72,451
U0359,29-01-2024,Monday,Yoga,89,294
U0186,01-05-2024,Wednesday,Walking,67,113
U0354,20-06-2024,Thursday,Cycling,52,446
U0274,01-03-2024,Friday,Strength,69,354
U0153,23-02-2024,Friday,Cycling,76,412
U0141,21-01-2024,Sunday,Strength,80,416
U0423,11-02-2024,Sunday,Walking,53,240
U0378,24-03-2024,Sunday,Strength,23,294
U0406,13-06-2024,Thursday,Cycling,20,352
U0043,29-01-2024,Monday,Cycling,51,582
U0232,02-05-2024,Thursday,Walking,37,172
U0102,22-01-2024,Monday,Strength,67,492
U0486,06-01-2024,Saturday,HIIT,49,709
U0026,12-04-2024,Friday,HIIT,74,538
U0485,25-05-2024,Saturday,Running,21,667
U0061,27-02-2024,Tuesday,Walking,46,133
U0221,22-02-2024,Thursday,HIIT,47,442
U0406,07-02-2024,Wednesday,Running,57,434
U0299,24-06-2024,Monday,Walking,78,182
U0499,26-06-2024,Wednesday,Strength,47,331
U0286,16-01-2024,Tuesday,Running,62,420
U0259,07-06-2024,Friday,Strength,58,267
U0298,15-02-2024,Thursday,Yoga,41,206
U0163,15-05-2024,Wednesday,Strength,38,222
U0447,12-03-2024,Tuesday,Walking,66,180
U0224,12-02-2024,Monday,Yoga,82,262
U0077,14-01-2024,Sunday,Cycling,43,490
U0224,30-01-2024,Tuesday,Strength,25,448
U0058,07-02-2024,Wednesday,Running,64,347
U0384,10-05-2024,Friday,Yoga,47,254
U0472,20-01-2024,Saturday,Cycling,83,298
U0202,05-04-2024,Friday,HIIT,33,585
U0233,09-06-2024,Sunday,Yoga,20,287
U0067,24-02-2024,Saturday,Running,56,465
U0048,12-04-2024,Friday,Yoga,42,142
U0084,09-04-2024,Tuesday,Strength,56,261
U0411,20-04-2024,Saturday,Walking,59,124
U0427,04-04-2024,Thursday,HIIT,45,487
U0308,18-04-2024,Thursday,Running,74,488
U0048,11-01-2024,Thursday,HIIT,63,603
U0323,14-06-2024,Friday,HIIT,30,760
U0154,08-02-2024,Thursday,Cycling,58,517
U0283,20-01-2024,Saturday,Running,85,355
U0339,25-05-2024,Saturday,Yoga,65,140
U0380,18-06-2024,Tuesday,Strength,42,242
U0161,30-05-2024,Thursday,Walking,78,147
U0109,17-02-2024,Saturday,Running,53,644
U0203,30-01-2024,Tuesday,Running,41,635
U0156,07-06-2024,Friday,HIIT,66,761
U0045,02-02-2024,Friday,Cycling,21,307
U0108,03-05-2024,Friday,Walking,38,122
U0155,28-04-2024,Sunday,Cycling,80,261
U0494,04-05-2024,Saturday,Strength,22,303
U0425,10-04-2024,Wednesday,Running,62,304
U0378,28-05-2024,Tuesday,HIIT,90,598
U0303,05-06-2024,Wednesday,Walking,82,247
U0162,21-05-2024,Tuesday,Running,54,631
U0230,27-06-2024,Thursday,Strength,22,440
U0119,09-05-2024,Thursday,Cycling,63,586
U0492,16-04-2024,Tuesday,Walking,66,122
U0342,03-05-2024,Friday,Cycling,42,330
U0483,06-05-2024,Monday,Yoga,50,132
U0183,22-06-2024,Saturday,Cycling,42,266
U0317,28-02-2024,Wednesday,Running,48,549
U0395,22-05-2024,Wednesday,Yoga,39,274
U0475,22-04-2024,Monday,Strength,34,252
U0022,09-05-2024,Thursday,Running,41,622
U0363,23-04-2024,Tuesday,HIIT,83,521
U0063,21-02-2024,Wednesday,Strength,73,442
U0259,13-02-2024,Tuesday,Running,54,490
U0216,28-02-2024,Wednesday,Cycling,74,459
U0484,08-01-2024,Monday,Strength,38,235
U0162,12-04-2024,Friday,Cycling,75,451
U0324,18-06-2024,Tuesday,HIIT,57,797
U0370,21-03-2024,Thursday,Yoga,21,276
U0229,13-06-2024,Thursday,Cycling,89,566
U0455,15-06-2024,Saturday,Strength,45,475
U0372,02-02-2024,Friday,HIIT,89,632
U0267,28-03-2024,Thursday,Walking,40,177
U0372,18-04-2024,Thursday,HIIT,34,671
U0182,01-02-2024,Thursday,Running,35,529
U0121,28-05-2024,Tuesday,HIIT,88,495
U0345,05-02-2024,Monday,Walking,68,249
U0099,02-04-2024,Tuesday,Strength,32,241
U0218,03-02-2024,Saturday,Strength,47,469
U0287,12-05-2024,Sunday,Strength,53,416
U0375,16-04-2024,Tuesday,Cycling,38,315
U0442,15-05-2024,Wednesday,Running,47,533
U0472,31-01-2024,Wednesday,HIIT,72,498
U0268,09-02-2024,Friday,Running,67,456
U0406,06-02-2024,Tuesday,Cycling,73,406
U0002,01-02-2024,Thursday,HIIT,64,643
U0290,25-04-2024,Thursday,Yoga,68,153
U0390,25-04-2024,Thursday,Walking,77,159
U0461,11-04-2024,Thursday,Yoga,89,233
U0444,12-02-2024,Monday,Walking,23,131
U0330,23-05-2024,Thursday,Running,44,616
U0097,01-05-2024,Wednesday,HIIT,22,359
U0403,22-02-2024,Thursday,Cycling,76,523
U0024,05-05-2024,Sunday,Running,63,523
U0163,07-04-2024,Sunday,Yoga,31,258
U0094,06-03-2024,Wednesday,Running,39,457
U0093,07-01-2024,Sunday,Walking,27,205
U0458,23-03-2024,Saturday,Yoga,68,171
U0122,06-05-2024,Monday,HIIT,84,512
U0284,14-04-2024,Sunday,Running,81,314
U0284,30-05-2024,Thursday,Walking,32,245
U0209,24-04-2024,Wednesday,Running,84,404
U0276,18-04-2024,Thursday,HIIT,77,684
U0001,16-01-2024,Tuesday,Strength,54,394
U0300,10-05-2024,Friday,Yoga,25,264
U0203,27-06-2024,Thursday,Running,37,671
U0491,22-03-2024,Friday,Walking,63,182
U0175,23-02-2024,Friday,Strength,62,201
U0003,03-01-2024,Wednesday,Walking,42,200
U0276,21-01-2024,Sunday,Walking,29,131
U0181,06-04-2024,Saturday,HIIT,65,413
U0190,19-02-2024,Monday,Strength,21,383
U0418,06-06-2024,Thursday,Walking,58,109
U0144,06-05-2024,Monday,Walking,46,171
U0292,08-05-2024,Wednesday,Strength,41,489
U0090,17-01-2024,Wednesday,HIIT,36,641
U0452,13-05-2024,Monday,Walking,55,164
U0349,23-05-2024,Thursday,Strength,20,226
U0222,14-04-2024,Sunday,Yoga,35,239
U0389,12-01-2024,Friday,Walking,48,180
U0003,10-04-2024,Wednesday,Cycling,62,542
U0491,20-01-2024,Saturday,Cycling,45,418
U0015,02-05-2024,Thursday,Strength,23,328
U0243,02-03-2024,Saturday,Yoga,26,180
U0392,25-01-2024,Thursday,Walking,77,196
U0161,26-06-2024,Wednesday,Running,36,331
U0034,27-01-2024,Saturday,Walking,27,124
U0317,15-04-2024,Monday,Cycling,21,446
U0174,15-06-2024,Saturday,Walking,23,127
U0053,04-01-2024,Thursday,HIIT,28,676
U0132,31-03-2024,Sunday,Strength,81,295
U0409,12-01-2024,Friday,Running,36,459
U0160,29-05-2024,Wednesday,HIIT,38,499
U0497,03-01-2024,Wednesday,HIIT,38,789
U0217,29-03-2024,Friday,Cycling,45,353
U0356,26-06-2024,Wednesday,Strength,62,353
U0084,27-01-2024,Saturday,Strength,25,314
U0239,08-06-2024,Saturday,Cycling,50,419
U0423,02-01-2024,Tuesday,Yoga,21,127
U0149,22-04-2024,Monday,Cycling,66,265
U0113,08-03-2024,Friday,Walking,42,105
U0091,08-03-2024,Friday,Running,22,646
U0157,26-04-2024,Friday,Cycling,67,588
U0450,17-01-2024,Wednesday,Running,38,366
U0163,02-06-2024,Sunday,Strength,51,296
U0151,08-02-2024,Thursday,Yoga,51,191
U0496,29-05-2024,Wednesday,Strength,46,233
U0199,14-06-2024,Friday,HIIT,67,514
U0270,26-06-2024,Wednesday,Strength,83,405
U0333,10-01-2024,Wednesday,Cycling,48,481
U0218,06-04-2024,Saturday,HIIT,40,418
U0152,23-04-2024,Tuesday,HIIT,65,612
U0219,25-04-2024,Thursday,Strength,75,362
U0013,15-02-2024,Thursday,Strength,49,383
U0432,08-05-2024,Wednesday,HIIT,89,400
U0037,02-04-2024,Tuesday,Running,89,402
U0382,23-06-2024,Sunday,Yoga,44,155
U0395,17-03-2024,Sunday,Yoga,64,223
U0242,16-06-2024,Sunday,HIIT,39,592
U0265,30-05-2024,Thursday,HIIT,79,510
U0220,27-06-2024,Thursday,Strength,46,215
U0296,02-02-2024,Friday,Yoga,21,210
U0218,24-06-2024,Monday,Strength,88,211
U0473,05-02-2024,Monday,Cycling,62,572
U0196,22-02-2024,Thursday,Strength,28,443
U0292,25-04-2024,Thursday,Walking,58,108
U0424,25-06-2024,Tuesday,HIIT,82,547
U0106,29-02-2024,Thursday,Yoga,87,134
U0088,24-03-2024,Sunday,Strength,70,474
U0381,18-01-2024,Thursday,Strength,46,421
U0082,03-06-2024,Monday,HIIT,59,491
U0004,06-02-2024,Tuesday,Strength,28,469
U0451,05-05-2024,Sunday,Strength,79,347
U0178,28-06-2024,Friday,Walking,58,145
U0461,07-06-2024,Friday,Walking,75,245
U0049,10-04-2024,Wednesday,Walking,25,117
U0358,25-02-2024,Sunday,Strength,72,388
U0259,24-03-2024,Sunday,Strength,77,459
U0014,19-01-2024,Friday,Walking,79,109
U0006,05-03-2024,Tuesday,Running,37,467
U0043,20-05-2024,Monday,Walking,51,171
U0431,11-02-2024,Sunday,Cycling,22,301
U0380,10-04-2024,Wednesday,Cycling,29,255
U0184,15-02-2024,Thursday,Cycling,24,522
U0429,11-06-2024,Tuesday,HIIT,33,656
U0025,06-04-2024,Saturday,Cycling,51,372
U0015,04-01-2024,Thursday,Yoga,44,136
U0371,12-02-2024,Monday,Running,73,562
U0320,23-02-2024,Friday,HIIT,70,404
U0166,14-02-2024,Wednesday,Running,71,634
U0113,17-01-2024,Wednesday,Walking,55,155
U0211,18-03-2024,Monday,HIIT,83,478
U0308,24-03-2024,Sunday,Walking,69,181
U0436,19-06-2024,Wednesday,Strength,28,499
U0262,12-06-2024,Wednesday,Walking,49,105
U0316,01-02-2024,Thursday,Yoga,50,182
U0192,07-05-2024,Tuesday,Yoga,45,172
U0379,25-03-2024,Monday,Cycling,55,579
U0332,14-03-2024,Thursday,Running,49,675
U0028,19-06-2024,Wednesday,Cycling,48,445
U0323,02-01-2024,Tuesday,Running,82,335
U0047,14-02-2024,Wednesday,HIIT,90,568
U0160,12-02-2024,Monday,Walking,45,173
U0296,24-04-2024,Wednesday,Walking,45,196
U0086,30-04-2024,Tuesday,Strength,74,279
U0011,07-04-2024,Sunday,Strength,30,475
U0373,14-02-2024,Wednesday,Yoga,68,236
U0311,03-05-2024,Friday,Running,62,369
U0007,08-05-2024,Wednesday,Walking,67,195
U0197,05-05-2024,Sunday,Yoga,29,151
U0100,21-04-2024,Sunday,Yoga,64,282
U0334,08-04-2024,Monday,Strength,51,385
U0358,19-06-2024,Wednesday,Walking,38,163
U0309,28-05-2024,Tuesday,Walking,40,250
U0499,21-01-2024,Sunday,HIIT,44,704
U0257,16-05-2024,Thursday,Walking,68,246
U0398,29-03-2024,Friday,Cycling,54,357
U0418,05-05-2024,Sunday,Running,32,335
U0376,20-04-2024,Saturday,Cycling,42,345
U0094,08-05-2024,Wednesday,Running,77,590
U0415,19-02-2024,Monday,Yoga,72,279
U0041,16-03-2024,Saturday,Running,68,363
U0121,02-05-2024,Thursday,Strength,32,203
U0405,11-01-2024,Thursday,Running,47,567
U0478,04-05-2024,Saturday,Strength,63,389
U0162,02-03-2024,Saturday,Yoga,71,134
U0413,26-01-2024,Friday,Running,78,657
U0445,15-05-2024,Wednesday,Yoga,51,278
U0339,18-02-2024,Sunday,Running,61,308
U0348,23-04-2024,Tuesday,Cycling,82,563
U0338,28-06-2024,Friday,Running,69,450
U0449,26-05-2024,Sunday,Walking,84,240
U0448,29-04-2024,Monday,Cycling,77,496
U0109,13-02-2024,Tuesday,Walking,31,198
U0393,12-03-2024,Tuesday,Cycling,52,493
U0473,16-05-2024,Thursday,Walking,82,116
U0330,28-03-2024,Thursday,Strength,68,423
U0115,07-03-2024,Thursday,Running,57,344
U0382,30-01-2024,Tuesday,HIIT,67,727
U0160,16-01-2024,Tuesday,HIIT,88,744
U0409,22-06-2024,Saturday,Cycling,86,558
